user_id,date,electricity_kwh
180,2024-01-31,194.3
180,2024-03-01,107.63
180,2024-03-31,189.78
180,2024-04-30,153.88
180,2024-05-30,146.2
180,2024-06-29,153.73
180,2024-07-29,181.11
180,2024-08-28,223.48
180,2024-09-27,212.26
180,2024-10-27,93.75
180,2024-11-26,192.21
181,2024-01-01,170.87
181,2024-01-31,233.21
181,2024-03-01,152.69
181,2024-03-31,171.07
181,2024-04-30,203.05
181,2024-05-30,176.63
181,2024-06-29,149.4
181,2024-07-29,80.39
181,2024-08-28,176.96
181,2024-09-27,126.25
181,2024-10-27,142.21
181,2024-11-26,242.77
182,2024-01-01,152.32
182,2024-01-31,242.92
182,2024-03-01,116.0
182,2024-03-31,158.58
182,2024-04-30,234.66
182,2024-05-30,88.67
182,2024-06-29,96.02
182,2024-07-29,100.78
182,2024-08-28,239.74
182,2024-09-27,162.56
182,2024-10-27,150.55
182,2024-11-26,145.12
183,2024-01-01,118.21
183,2024-01-31,97.99
183,2024-03-01,194.38
183,2024-03-31,88.89
183,2024-04-30,230.71
183,2024-05-30,171.94
183,2024-06-29,244.06
183,2024-07-29,90.78
183,2024-08-28,82.56
183,2024-09-27,88.93
183,2024-10-27,98.46
183,2024-11-26,188.39
184,2024-01-01,214.15
184,2024-01-31,159.11
184,2024-03-01,170.03
184,2024-03-31,83.22
184,2024-04-30,219.97
184,2024-05-30,190.6
184,2024-06-29,192.53
184,2024-07-29,212.94
184,2024-08-28,239.8
184,2024-09-27,126.95
184,2024-10-27,193.23
184,2024-11-26,138.94
185,2024-01-01,231.82
185,2024-01-31,177.33
185,2024-03-01,160.21
185,2024-03-31,170.23
185,2024-04-30,234.14
185,2024-05-30,98.62
185,2024-06-29,100.0
185,2024-07-29,93.43
185,2024-08-28,247.57
185,2024-09-27,107.38
185,2024-10-27,97.45
185,2024-11-26,236.56
186,2024-01-01,185.6
186,2024-01-31,203.64
186,2024-03-01,245.32
186,2024-03-31,156.53
186,2024-04-30,145.05
186,2024-05-30,142.35
186,2024-06-29,113.43
186,2024-07-29,94.74
186,2024-08-28,93.35
186,2024-09-27,192.36
186,2024-10-27,125.8
186,2024-11-26,216.96
187,2024-01-01,178.98
187,2024-01-31,143.1
187,2024-03-01,234.43
187,2024-03-31,168.97
187,2024-04-30,105.14
187,2024-05-30,230.95
187,2024-06-29,116.59
187,2024-07-29,107.14
187,2024-08-28,154.43
187,2024-09-27,98.71
187,2024-10-27,133.6
187,2024-11-26,206.31
188,2024-01-01,138.8
188,2024-01-31,115.39
188,2024-03-01,196.97
188,2024-03-31,130.81
188,2024-04-30,159.62
188,2024-05-30,208.62
188,2024-06-29,155.7
188,2024-07-29,228.67
188,2024-08-28,233.44
188,2024-09-27,198.11
188,2024-10-27,224.84
188,2024-11-26,126.25
189,2024-01-01,194.55
189,2024-01-31,167.65
189,2024-03-01,96.24
189,2024-03-31,186.46
189,2024-04-30,121.7
189,2024-05-30,100.36
189,2024-06-29,228.54
189,2024-07-29,248.52
189,2024-08-28,172.71
189,2024-09-27,206.46
189,2024-10-27,122.52
189,2024-11-26,176.06
190,2024-01-01,178.04
190,2024-01-31,127.04
190,2024-03-01,104.03
190,2024-03-31,94.67
190,2024-04-30,130.05
190,2024-05-30,211.41
190,2024-06-29,158.43
190,2024-07-29,198.51
190,2024-08-28,239.51
190,2024-09-27,83.06
190,2024-10-27,116.11
190,2024-11-26,242.69
191,2024-01-01,232.55
191,2024-01-31,162.27
191,2024-03-01,169.99
191,2024-03-31,124.47
191,2024-04-30,83.19
191,2024-05-30,249.1
191,2024-06-29,118.05
191,2024-07-29,122.32
191,2024-08-28,233.86
191,2024-09-27,209.24
191,2024-10-27,109.08
191,2024-11-26,125.9
192,2024-01-01,222.41
192,2024-01-31,199.2
192,2024-03-01,184.15
192,2024-03-31,163.1
192,2024-04-30,198.14
192,2024-05-30,141.12
192,2024-06-29,85.05
192,2024-07-29,127.51
192,2024-08-28,142.33
192,2024-09-27,109.91
192,2024-10-27,93.8
192,2024-11-26,153.27
193,2024-01-01,240.43
193,2024-01-31,194.93
193,2024-03-01,84.36
193,2024-03-31,182.41
193,2024-04-30,110.86
193,2024-05-30,224.5
193,2024-06-29,219.99
193,2024-07-29,128.49
193,2024-08-28,86.72
193,2024-09-27,83.18
193,2024-10-27,239.49
193,2024-11-26,90.79
194,2024-01-01,153.93
194,2024-01-31,86.6
194,2024-03-01,176.71
194,2024-03-31,109.02
194,2024-04-30,117.69
194,2024-05-30,224.6
194,2024-06-29,81.0
194,2024-07-29,204.42
194,2024-08-28,216.06
194,2024-09-27,117.36
194,2024-10-27,200.31
194,2024-11-26,233.7
195,2024-01-01,107.55
195,2024-01-31,152.6
195,2024-03-01,237.82
195,2024-03-31,125.08
195,2024-04-30,103.0
195,2024-05-30,247.37
195,2024-06-29,223.34
195,2024-07-29,169.78
195,2024-08-28,215.43
195,2024-09-27,242.33
195,2024-10-27,132.71
195,2024-11-26,81.7
196,2024-01-01,233.07
196,2024-01-31,235.57
196,2024-03-01,115.34
196,2024-03-31,116.87
196,2024-04-30,132.82
196,2024-05-30,215.87
196,2024-06-29,160.59
196,2024-07-29,191.86
196,2024-08-28,102.17
196,2024-09-27,118.97
196,2024-10-27,196.68
196,2024-11-26,223.27
197,2024-01-01,97.53
197,2024-01-31,215.52
197,2024-03-01,122.85
197,2024-03-31,212.78
197,2024-04-30,214.06
197,2024-05-30,189.51
197,2024-06-29,105.24
197,2024-07-29,139.57
197,2024-08-28,153.49
197,2024-09-27,211.31
197,2024-10-27,236.97
197,2024-11-26,116.49
198,2024-01-01,149.67
198,2024-01-31,201.46
198,2024-03-01,172.54
198,2024-03-31,165.31
198,2024-04-30,239.94
198,2024-05-30,190.71
198,2024-06-29,141.34
198,2024-07-29,166.94
198,2024-08-28,200.86
198,2024-09-27,144.62
198,2024-10-27,93.82
198,2024-11-26,196.0
199,2024-01-01,104.37
199,2024-01-31,219.82
199,2024-03-01,111.45
199,2024-03-31,232.04
199,2024-04-30,213.17
199,2024-05-30,214.8
199,2024-06-29,219.8
199,2024-07-29,134.81
199,2024-08-28,130.61
199,2024-09-27,99.86
199,2024-10-27,165.04
199,2024-11-26,215.52
200,2024-01-01,118.92
200,2024-01-31,248.26
200,2024-03-01,107.06
200,2024-03-31,166.45
200,2024-04-30,157.84
200,2024-05-30,206.34
200,2024-06-29,156.56
200,2024-07-29,96.33
200,2024-08-28,190.41
200,2024-09-27,179.86
200,2024-10-27,214.79
200,2024-11-26,118.56
201,2024-01-01,200.63
201,2024-01-31,238.33
201,2024-03-01,220.57
201,2024-03-31,234.8
201,2024-04-30,240.72
201,2024-05-30,92.58
201,2024-06-29,183.37
201,2024-07-29,120.51
201,2024-08-28,98.31
201,2024-09-27,141.61
201,2024-10-27,95.87
201,2024-11-26,178.4
202,2024-01-01,213.6
202,2024-01-31,215.52
202,2024-03-01,150.71
202,2024-03-31,223.49
202,2024-04-30,227.29
202,2024-05-30,112.31
202,2024-06-29,82.3
202,2024-07-29,143.56
202,2024-08-28,132.77
202,2024-09-27,210.22
202,2024-10-27,235.06
202,2024-11-26,180.24
203,2024-01-01,154.38
203,2024-01-31,101.54
203,2024-03-01,80.51
203,2024-03-31,194.67
203,2024-04-30,242.24
203,2024-05-30,202.75
203,2024-06-29,116.64
203,2024-07-29,110.17
203,2024-08-28,224.99
203,2024-09-27,118.34
203,2024-10-27,201.28
203,2024-11-26,220.49
204,2024-01-01,241.63
204,2024-01-31,187.67
204,2024-03-01,123.13
204,2024-03-31,219.43
204,2024-04-30,142.67
204,2024-05-30,100.28
204,2024-06-29,154.53
204,2024-07-29,160.75
204,2024-08-28,156.07
204,2024-09-27,119.87
204,2024-10-27,179.0
204,2024-11-26,174.36
205,2024-01-01,245.21
205,2024-01-31,162.8
205,2024-03-01,240.55
205,2024-03-31,84.93
205,2024-04-30,135.41
205,2024-05-30,206.66
205,2024-06-29,100.93
205,2024-07-29,156.26
205,2024-08-28,105.76
205,2024-09-27,228.27
205,2024-10-27,89.15
205,2024-11-26,115.74
206,2024-01-01,215.2
206,2024-01-31,163.16
206,2024-03-01,135.05
206,2024-03-31,119.71
206,2024-04-30,136.79
206,2024-05-30,120.07
206,2024-06-29,139.11
206,2024-07-29,216.93
206,2024-08-28,232.39
206,2024-09-27,139.74
206,2024-10-27,130.63
206,2024-11-26,191.32
207,2024-01-01,89.35
207,2024-01-31,222.86
207,2024-03-01,200.02
207,2024-03-31,207.75
207,2024-04-30,139.78
207,2024-05-30,219.86
207,2024-06-29,239.77
207,2024-07-29,219.73
207,2024-08-28,91.43
207,2024-09-27,179.08
207,2024-10-27,90.26
207,2024-11-26,83.16
208,2024-01-01,222.45
208,2024-01-31,136.62
208,2024-03-01,92.26
208,2024-03-31,180.17
208,2024-04-30,93.35
208,2024-05-30,243.44
208,2024-06-29,196.13
208,2024-07-29,221.09
208,2024-08-28,210.99
208,2024-09-27,227.78
208,2024-10-27,103.06
208,2024-11-26,215.93
209,2024-01-01,162.66
209,2024-01-31,219.17
209,2024-03-01,102.79
209,2024-03-31,205.05
209,2024-04-30,236.89
209,2024-05-30,104.78
209,2024-06-29,237.21
209,2024-07-29,210.33
209,2024-08-28,240.26
209,2024-09-27,199.48
209,2024-10-27,149.28
209,2024-11-26,224.66
210,2024-01-01,109.17
210,2024-01-31,98.92
210,2024-03-01,203.46
210,2024-03-31,81.93
210,2024-04-30,126.88
210,2024-05-30,245.78
210,2024-06-29,148.86
210,2024-07-29,210.19
210,2024-08-28,95.82
210,2024-09-27,108.26
210,2024-10-27,169.42
210,2024-11-26,211.83
211,2024-01-01,96.27
211,2024-01-31,174.13
211,2024-03-01,190.85
211,2024-03-31,186.62
211,2024-04-30,207.48
211,2024-05-30,201.87
211,2024-06-29,220.82
211,2024-07-29,234.3
211,2024-08-28,227.07
211,2024-09-27,196.35
211,2024-10-27,140.03
211,2024-11-26,222.24
212,2024-01-01,162.09
212,2024-01-31,244.48
212,2024-03-01,236.01
212,2024-03-31,94.18
212,2024-04-30,180.69
212,2024-05-30,125.63
212,2024-06-29,156.63
212,2024-07-29,151.39
212,2024-08-28,103.4
212,2024-09-27,188.39
212,2024-10-27,152.53
212,2024-11-26,101.32
213,2024-01-01,105.77
213,2024-01-31,119.04
213,2024-03-01,178.2
213,2024-03-31,163.42
213,2024-04-30,150.48
213,2024-05-30,206.28
213,2024-06-29,129.23
213,2024-07-29,145.51
213,2024-08-28,185.31
213,2024-09-27,156.01
213,2024-10-27,128.0
213,2024-11-26,154.45
214,2024-01-01,136.82
214,2024-01-31,102.72
214,2024-03-01,107.38
214,2024-03-31,246.58
214,2024-04-30,214.3
214,2024-05-30,245.86
214,2024-06-29,121.04
214,2024-07-29,141.42
214,2024-08-28,179.58
214,2024-09-27,132.19
214,2024-10-27,117.94
214,2024-11-26,249.29
215,2024-01-01,197.23
215,2024-01-31,152.14
215,2024-03-01,116.27
215,2024-03-31,87.58
215,2024-04-30,161.97
215,2024-05-30,91.86
215,2024-06-29,151.08
215,2024-07-29,117.47
215,2024-08-28,238.46
215,2024-09-27,178.28
215,2024-10-27,114.62
215,2024-11-26,210.45
216,2024-01-01,104.55
216,2024-01-31,105.67
216,2024-03-01,211.18
216,2024-03-31,172.51
216,2024-04-30,207.65
216,2024-05-30,239.65
216,2024-06-29,94.72
216,2024-07-29,126.7
216,2024-08-28,237.77
216,2024-09-27,92.3
216,2024-10-27,189.65
216,2024-11-26,143.6
217,2024-01-01,171.15
217,2024-01-31,186.36
217,2024-03-01,241.66
217,2024-03-31,184.34
217,2024-04-30,134.17
217,2024-05-30,228.12
217,2024-06-29,217.21
217,2024-07-29,212.17
217,2024-08-28,160.37
217,2024-09-27,204.5
217,2024-10-27,227.24
217,2024-11-26,101.41
218,2024-01-01,128.81
218,2024-01-31,123.64
218,2024-03-01,175.34
218,2024-03-31,245.97
218,2024-04-30,144.59
218,2024-05-30,120.95
218,2024-06-29,128.24
218,2024-07-29,114.25
218,2024-08-28,157.86
218,2024-09-27,197.08
218,2024-10-27,219.0
218,2024-11-26,139.81
219,2024-01-01,220.63
219,2024-01-31,168.05
219,2024-03-01,85.59
219,2024-03-31,247.13
219,2024-04-30,119.54
219,2024-05-30,168.59
219,2024-06-29,214.96
219,2024-07-29,193.24
219,2024-08-28,243.97
219,2024-09-27,149.81
219,2024-10-27,115.41
219,2024-11-26,120.18
220,2024-01-01,129.66
220,2024-01-31,116.2
220,2024-03-01,193.44
220,2024-03-31,221.53
220,2024-04-30,120.78
220,2024-05-30,205.56
220,2024-06-29,246.5
220,2024-07-29,220.27
220,2024-08-28,105.38
220,2024-09-27,165.87
220,2024-10-27,149.54
220,2024-11-26,172.25
221,2024-01-01,113.32
221,2024-01-31,188.3
221,2024-03-01,140.43
221,2024-03-31,98.03
221,2024-04-30,148.08
221,2024-05-30,134.21
221,2024-06-29,114.87
221,2024-07-29,179.97
221,2024-08-28,172.63
221,2024-09-27,249.71
221,2024-10-27,200.04
221,2024-11-26,243.29
222,2024-01-01,208.71
222,2024-01-31,176.4
222,2024-03-01,106.26
222,2024-03-31,184.12
222,2024-04-30,92.08
222,2024-05-30,222.04
222,2024-06-29,99.16
222,2024-07-29,83.84
222,2024-08-28,89.75
222,2024-09-27,160.34
222,2024-10-27,124.66
222,2024-11-26,191.02
223,2024-01-01,82.88
223,2024-01-31,227.19
223,2024-03-01,173.57
223,2024-03-31,244.09
223,2024-04-30,91.4
223,2024-05-30,115.14
223,2024-06-29,98.1
223,2024-07-29,98.72
223,2024-08-28,249.86
223,2024-09-27,199.36
223,2024-10-27,159.61
223,2024-11-26,197.34
224,2024-01-01,176.81
224,2024-01-31,200.91
224,2024-03-01,189.3
224,2024-03-31,218.53
224,2024-04-30,96.12
224,2024-05-30,98.42
224,2024-06-29,241.41
224,2024-07-29,205.63
224,2024-08-28,222.79
224,2024-09-27,86.86
224,2024-10-27,249.14
224,2024-11-26,85.84
225,2024-01-01,112.92
225,2024-01-31,138.8
225,2024-03-01,210.57
225,2024-03-31,243.12
225,2024-04-30,212.08
225,2024-05-30,154.51
225,2024-06-29,188.86
225,2024-07-29,104.05
225,2024-08-28,238.56
225,2024-09-27,218.94
225,2024-10-27,117.11
225,2024-11-26,113.48
226,2024-01-01,249.8
226,2024-01-31,205.77
226,2024-03-01,208.31
226,2024-03-31,215.2
226,2024-04-30,195.87
226,2024-05-30,157.85
226,2024-06-29,200.73
226,2024-07-29,80.31
226,2024-08-28,125.41
226,2024-09-27,86.26
226,2024-10-27,99.57
226,2024-11-26,164.55
227,2024-01-01,91.99
227,2024-01-31,189.11
227,2024-03-01,160.95
227,2024-03-31,156.44
227,2024-04-30,232.98
227,2024-05-30,239.44
227,2024-06-29,156.72
227,2024-07-29,117.45
227,2024-08-28,247.85
227,2024-09-27,214.83
227,2024-10-27,225.91
227,2024-11-26,237.75
228,2024-01-01,119.42
228,2024-01-31,247.56
228,2024-03-01,217.12
228,2024-03-31,164.77
228,2024-04-30,92.59
228,2024-05-30,214.24
228,2024-06-29,123.56
228,2024-07-29,181.65
228,2024-08-28,140.54
228,2024-09-27,241.73
228,2024-10-27,153.37
228,2024-11-26,160.74
229,2024-01-01,154.96
229,2024-01-31,109.15
229,2024-03-01,243.99
229,2024-03-31,147.52
229,2024-04-30,99.36
229,2024-05-30,121.46
229,2024-06-29,234.49
229,2024-07-29,165.03
229,2024-08-28,147.79
229,2024-09-27,167.61
229,2024-10-27,174.2
229,2024-11-26,191.54
230,2024-01-01,222.25
230,2024-01-31,172.2
230,2024-03-01,161.66
230,2024-03-31,249.61
230,2024-04-30,116.38
230,2024-05-30,128.05
230,2024-06-29,134.35
230,2024-07-29,182.33
230,2024-08-28,136.48
230,2024-09-27,126.62
230,2024-10-27,171.98
230,2024-11-26,89.94
231,2024-01-01,229.71
231,2024-01-31,195.96
231,2024-03-01,216.98
231,2024-03-31,219.49
231,2024-04-30,176.98
231,2024-05-30,220.4
231,2024-06-29,158.6
231,2024-07-29,99.6
231,2024-08-28,209.87
231,2024-09-27,202.61
231,2024-10-27,122.94
231,2024-11-26,202.89
232,2024-01-01,121.49
232,2024-01-31,124.05
232,2024-03-01,157.02
232,2024-03-31,139.4
232,2024-04-30,109.05
232,2024-05-30,187.76
232,2024-06-29,108.88
232,2024-07-29,242.14
232,2024-08-28,221.77
232,2024-09-27,199.76
232,2024-10-27,142.32
232,2024-11-26,196.49
233,2024-01-01,134.13
233,2024-01-31,169.03
233,2024-03-01,166.86
233,2024-03-31,161.37
233,2024-04-30,217.17
233,2024-05-30,157.23
233,2024-06-29,142.38
233,2024-07-29,182.7
233,2024-08-28,113.89
233,2024-09-27,212.21
233,2024-10-27,120.64
233,2024-11-26,117.55
234,2024-01-01,230.1
234,2024-01-31,200.8
234,2024-03-01,179.14
234,2024-03-31,213.75
234,2024-04-30,160.72
234,2024-05-30,191.68
234,2024-06-29,150.32
234,2024-07-29,150.64
234,2024-08-28,192.38
234,2024-09-27,99.76
234,2024-10-27,197.73
234,2024-11-26,178.89
235,2024-01-01,152.52
235,2024-01-31,98.03
235,2024-03-01,178.22
235,2024-03-31,109.1
235,2024-04-30,96.92
235,2024-05-30,81.99
235,2024-06-29,93.69
235,2024-07-29,106.52
235,2024-08-28,243.61
235,2024-09-27,96.39
235,2024-10-27,138.39
235,2024-11-26,200.93
236,2024-01-01,241.35
236,2024-01-31,219.62
236,2024-03-01,112.7
236,2024-03-31,83.21
236,2024-04-30,164.55
236,2024-05-30,120.63
236,2024-06-29,167.58
236,2024-07-29,86.53
236,2024-08-28,212.18
236,2024-09-27,243.26
236,2024-10-27,242.66
236,2024-11-26,156.45
237,2024-01-01,103.54
237,2024-01-31,133.28
237,2024-03-01,218.18
237,2024-03-31,238.32
237,2024-04-30,229.97
237,2024-05-30,220.92
237,2024-06-29,145.07
237,2024-07-29,247.83
237,2024-08-28,182.62
237,2024-09-27,188.43
237,2024-10-27,85.66
237,2024-11-26,197.81
238,2024-01-01,92.4
238,2024-01-31,202.41
238,2024-03-01,240.55
238,2024-03-31,191.79
238,2024-04-30,133.49
238,2024-05-30,108.91
238,2024-06-29,88.14
238,2024-07-29,205.06
238,2024-08-28,80.84
238,2024-09-27,221.91
238,2024-10-27,194.72
238,2024-11-26,225.53
239,2024-01-01,201.29
239,2024-01-31,198.44
239,2024-03-01,179.47
239,2024-03-31,96.98
239,2024-04-30,217.3
239,2024-05-30,233.03
239,2024-06-29,110.03
239,2024-07-29,126.91
239,2024-08-28,169.25
239,2024-09-27,237.27
239,2024-10-27,120.55
239,2024-11-26,247.73
240,2024-01-01,226.57
240,2024-01-31,228.38
240,2024-03-01,90.75
240,2024-03-31,187.8
240,2024-04-30,197.16
240,2024-05-30,93.28
240,2024-06-29,163.25
240,2024-07-29,158.16
240,2024-08-28,197.25
240,2024-09-27,97.58
240,2024-10-27,156.31
240,2024-11-26,202.05
241,2024-01-01,103.17
241,2024-01-31,243.03
241,2024-03-01,218.64
241,2024-03-31,238.69
241,2024-04-30,234.61
241,2024-05-30,87.46
241,2024-06-29,158.17
241,2024-07-29,172.25
241,2024-08-28,177.84
241,2024-09-27,124.45
241,2024-10-27,151.36
241,2024-11-26,177.85
242,2024-01-01,108.73
242,2024-01-31,142.3
242,2024-03-01,132.74
242,2024-03-31,196.43
242,2024-04-30,99.39
242,2024-05-30,162.4
242,2024-06-29,114.41
242,2024-07-29,132.78
242,2024-08-28,247.76
242,2024-09-27,113.11
242,2024-10-27,83.52
242,2024-11-26,216.14
243,2024-01-01,158.89
243,2024-01-31,205.36
243,2024-03-01,249.09
243,2024-03-31,221.02
243,2024-04-30,103.13
243,2024-05-30,82.94
243,2024-06-29,204.36
243,2024-07-29,161.29
243,2024-08-28,189.94
243,2024-09-27,226.05
243,2024-10-27,117.19
243,2024-11-26,235.16
244,2024-01-01,112.81
244,2024-01-31,107.43
244,2024-03-01,93.59
244,2024-03-31,246.85
244,2024-04-30,91.6
244,2024-05-30,210.43
244,2024-06-29,233.56
244,2024-07-29,130.34
244,2024-08-28,88.76
244,2024-09-27,134.3
244,2024-10-27,165.87
244,2024-11-26,98.1
245,2024-01-01,155.29
245,2024-01-31,238.49
245,2024-03-01,223.38
245,2024-03-31,119.55
245,2024-04-30,211.2
245,2024-05-30,187.36
245,2024-06-29,225.88
245,2024-07-29,86.01
245,2024-08-28,126.32
245,2024-09-27,210.22
245,2024-10-27,120.15
245,2024-11-26,200.5
246,2024-01-01,199.47
246,2024-01-31,106.3
246,2024-03-01,172.36
246,2024-03-31,192.44
246,2024-04-30,146.89
246,2024-05-30,80.45
246,2024-06-29,115.4
246,2024-07-29,233.19
246,2024-08-28,200.88
246,2024-09-27,215.14
246,2024-10-27,132.42
246,2024-11-26,84.89
247,2024-01-01,97.35
247,2024-01-31,223.18
247,2024-03-01,233.45
247,2024-03-31,154.71
247,2024-04-30,225.59
247,2024-05-30,106.44
247,2024-06-29,165.7
247,2024-07-29,233.62
247,2024-08-28,142.69
247,2024-09-27,210.69
247,2024-10-27,156.81
247,2024-11-26,144.72
248,2024-01-01,245.08
248,2024-01-31,226.01
248,2024-03-01,132.64
248,2024-03-31,140.47
248,2024-04-30,194.4
248,2024-05-30,218.81
248,2024-06-29,244.73
248,2024-07-29,213.55
248,2024-08-28,118.62
248,2024-09-27,133.34
248,2024-10-27,208.82
248,2024-11-26,218.53
249,2024-01-01,147.91
249,2024-01-31,108.86
249,2024-03-01,231.55
249,2024-03-31,163.41
249,2024-04-30,117.61
249,2024-05-30,234.78
249,2024-06-29,223.73
249,2024-07-29,217.47
249,2024-08-28,208.07
249,2024-09-27,97.01
249,2024-10-27,233.14
249,2024-11-26,172.46
250,2024-01-01,235.34
250,2024-01-31,237.32
250,2024-03-01,107.37
250,2024-03-31,152.91
250,2024-04-30,230.31
250,2024-05-30,220.45
250,2024-06-29,193.9
250,2024-07-29,196.34
250,2024-08-28,172.47
250,2024-09-27,114.29
250,2024-10-27,106.18
250,2024-11-26,152.82
